dataset;project;plot;year;fromdaynr;todaynr;meandaynr;E;N;elevation;biomass;biomass_adj;Canopy;Habitat;Tmean;Psum;Pmean;Tmean_anomaly_april_current;Psum_anomaly_april_current;Tmean_anomaly_april_prev;Psum_anomaly_april_prev;Tmean_anomaly_winter;Psum_anomaly_winter;Tmean_anomaly_meandaynr_prev;Psum_anomaly_meandaynr_prev;Warm_spell;Cold_spell;Wet_spell;Dry_spell;Warm_spell_april_current;Cold_spell_april_current;Wet_spell_april_current;Dry_spell_april_current;Warm_spell_april_prev;Cold_spell_april_prev;Wet_spell_april_prev;Dry_spell_april_prev;Warm_spell_winter;Cold_spell_winter;Wet_spell_winter;Dry_spell_winter;Warm_spell_meandaynr_prev;Cold_spell_meandaynr_prev;Wet_spell_meandaynr_prev;Dry_spell_meandaynr_prev;nHerbs;nTrees;Light;ellenTemperature;Arableland;Forest;Grassland;Water;fyear
training;Hallmann;WAH1;1989;164;170;167;7,317404;50,845846;142,6990509;53,2;53,2;0;;20,41300503;0;0;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,357088859;-58,3733342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;171;177;174;7,317404;50,845846;142,6990509;50,9;50,9;0;;19,11729078;18,90000028;2,70000004;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,357088859;-58,3733342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;178;184;181;7,317404;50,845846;142,6990509;33,2;33,2;0;;15,67729085;38,10000057;5,442857224;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,357088859;-58,3733342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;185;191;188;7,317404;50,845846;142,6990509;72,1;72,1;0;;21,26586216;35,20000052;5,028571504;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,794645121;71,5233344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;192;198;195;7,317404;50,845846;142,6990509;45,3;45,3;0;;16,14586227;0;0;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,794645121;71,5233344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;199;204;201,5;7,317404;50,845846;142,6990509;96,4;96,4;0;;19,48014791;2,500000037;0,416666673;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,794645121;71,5233344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;205;212;208,5;7,317404;50,845846;142,6990509;108,4;108,4;0;;18,72139793;22,60000034;2,825000042;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,794645121;71,5233344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;213;218;215,5;7,317404;50,845846;142,6990509;85,2;85,2;0;;15,49681467;7,600000113;1,266666686;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,005537612;-51,51666743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;219;226;222,5;7,317404;50,845846;142,6990509;89,3;89,3;0;;19,03389792;13,1000002;1,637500024;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,005537612;-51,51666743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;227;234;230,5;7,317404;50,845846;142,6990509;69,9;69,9;0;;20,65264788;7,300000109;0,912500014;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,005537612;-51,51666743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;235;240;237,5;7,317404;50,845846;142,6990509;26,9;26,9;0;;14,77181468;21,70000032;3,616666721;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,005537612;-51,51666743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;241;247;244;7,317404;50,845846;142,6990509;32;32;0;;13,28300519;3,300000049;0,471428578;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-0,827211093;9,920000148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;248;254;251;7,317404;50,845846;142,6990509;27,3;27,3;0;;16,72157654;0;0;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-0,827211093;9,920000148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;255;261;258;7,317404;50,845846;142,6990509;27;27;0;;17,52014795;50,00000075;7,142857249;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-0,827211093;9,920000148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;262;268;265;7,317404;50,845846;142,6990509;9,9;9,9;0;;16,13157656;16,80000025;2,400000036;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-0,827211093;9,920000148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;1989;269;276;272,5;7,317404;50,845846;142,6990509;10,2;10,2;0;;11,28139809;5,200000077;0,65000001;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-0,827211093;9,920000148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;5,6;2,4;0,116291693;0,768475978;0,429019584;5,83E-11;1989
training;Hallmann;WAH1;2014;80;95;87,5;7,317404;50,845846;142,6990509;14,5;14,5;0;;10,10764812;13,90000021;0,868750013;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-4,234774099;-34,21333384;3;0;0;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;0,923466849;4,29374344;0,705069458;5,04911279;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;96;114;105;7,317404;50,845846;142,6990509;32,8;32,8;0;;11,02804284;27,0000004;1,421052653;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,96461109;-16,62333358;1;0;1;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,416591998;3,030029175;1,219937426;4,785807245;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;115;133;124;7,317404;50,845846;142,6990509;45,1;45,1;0;;11,91014808;65,60000098;3,45263163;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-1,84220426;43,21666731;0;1;2;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;0,842728939;2,872017699;3,060607971;3,637237606;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;134;150;142;7,317404;50,845846;142,6990509;30,7;30,7;0;;14,5130892;25,10000037;1,47647061;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-1,84220426;43,21666731;1;1;0;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;0,842728939;2,872017699;3,060607971;3,637237606;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;151;161;156;7,317404;50,845846;142,6990509;29,6;29,6;0;;17,79923886;18,50000028;1,681818207;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,740422206;41,12666728;2;0;0;4;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,887560953;2,942946356;3,099681167;4,421444421;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;162;177;169,5;7,317404;50,845846;142,6990509;16,2;16,2;0;;15,445773;3,200000048;0,200000003;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,740422206;41,12666728;0;2;0;4;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,887560953;2,942946356;3,099681167;4,421444421;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;178;191;184,5;7,317404;50,845846;142,6990509;30;30;0;;16,80300511;119,5000018;8,535714413;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;1,230516102;-8,476666793;0;1;3;1;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,72493508;0,611491107;1,805998945;5,195358916;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;192;204;198;7,317404;50,845846;142,6990509;19,3;19,3;0;;20,93014788;17,00000025;1,307692327;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;1,230516102;-8,476666793;2;0;0;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,72493508;0,611491107;1,805998945;5,195358916;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;205;219;212;7,317404;50,845846;142,6990509;8,1;8,1;0;;19,33881458;36,50000054;2,43333337;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;1,230516102;-8,476666793;0;0;0;2;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,72493508;0,611491107;1,805998945;5,195358916;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;220;231;225,5;7,317404;50,845846;142,6990509;19,3;19,3;0;;15,69931466;60,6000009;5,050000075;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,167473115;-52,91666746;0;3;1;1;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,089914616;1,497230551;0,528950232;5,247094348;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;232;246;239;7,317404;50,845846;142,6990509;40,2;40,2;0;;14,0488147;57,10000085;3,806666723;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,167473115;-52,91666746;0;3;1;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,089914616;1,497230551;0,528950232;5,247094348;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;247;264;255,5;7,317404;50,845846;142,6990509;60,4;60,4;0;;16,40459242;16,70000025;0,927777792;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,273211105;-0,880000013;1;0;0;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;0,965586085;1,762211839;1,366960076;3,758794732;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH1;2014;265;296;280,5;7,317404;50,845846;142,6990509;69,1;69,1;0;;13,42139805;74,60000111;2,331250035;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;1,304440831;-7,703333448;3;0;1;4;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;2,503948649;1,094550486;1,270257795;4,251449876;22;2;6,08;4,23;0,225656497;0,719563158;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;1989;136;142;139;7,318627;50,847139;140,6256714;102,9;102,9;0;;19,16627469;0;0;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;1,691344048;-52,48333412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;143;148;145,5;7,318627;50,847139;140,6256714;71,5;71,5;0;;18,88841755;0;0;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;1,691344048;-52,48333412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;149;156;152,5;7,318627;50,847139;140,6256714;26,2;26,2;0;;11,26966772;6,500000097;0,812500012;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,357088859;-58,3733342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;157;163;160;7,318627;50,847139;140,6256714;61,1;61,1;0;;13,54341767;24,80000037;3,542857196;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,357088859;-58,3733342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;164;170;167;7,318627;50,847139;140,6256714;94,2;94,2;0;;20,42627466;0;0;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,357088859;-58,3733342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;171;177;174;7,318627;50,847139;140,6256714;96,5;96,5;0;;19,13056041;18,90000028;2,70000004;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,357088859;-58,3733342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;178;184;181;7,318627;50,847139;140,6256714;48,2;48,2;0;;15,69056048;38,10000057;5,442857224;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,357088859;-58,3733342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;185;191;188;7,318627;50,847139;140,6256714;111,7;111,7;0;;21,27913179;35,20000052;5,028571504;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,794645121;71,5233344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;192;198;195;7,318627;50,847139;140,6256714;128;128;0;;16,1591319;0;0;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,794645121;71,5233344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;199;204;201,5;7,318627;50,847139;140,6256714;131,5;131,5;0;;19,49341754;2,500000037;0,416666673;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,794645121;71,5233344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;205;212;208,5;7,318627;50,847139;140,6256714;130,8;130,8;0;;18,73466756;22,60000034;2,825000042;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,794645121;71,5233344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;213;218;215,5;7,318627;50,847139;140,6256714;76,5;76,5;0;;15,5100843;7,600000113;1,266666686;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,005537612;-51,51666743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;219;226;222,5;7,318627;50,847139;140,6256714;91,9;91,9;0;;19,04716755;13,1000002;1,637500024;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,005537612;-51,51666743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;227;234;230,5;7,318627;50,847139;140,6256714;90,1;90,1;0;;20,66591751;7,300000109;0,912500014;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,005537612;-51,51666743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;235;240;237,5;7,318627;50,847139;140,6256714;32,1;32,1;0;;14,78508431;21,70000032;3,616666721;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-1,005537612;-51,51666743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;241;247;244;7,318627;50,847139;140,6256714;45,9;45,9;0;;13,29627482;3,300000049;0,471428578;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-0,827211093;9,920000148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;248;254;251;7,318627;50,847139;140,6256714;43,2;43,2;0;;16,73484617;0;0;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-0,827211093;9,920000148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;255;261;258;7,318627;50,847139;140,6256714;46,7;46,7;0;;17,53341758;50,00000075;7,142857249;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-0,827211093;9,920000148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;262;268;265;7,318627;50,847139;140,6256714;37,4;37,4;0;;16,14484619;16,80000025;2,400000036;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-0,827211093;9,920000148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;1989;269;276;272,5;7,318627;50,847139;140,6256714;40,6;40,6;0;;11,29466772;5,200000077;0,65000001;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;-0,827211093;9,920000148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;6,57;3,82;0,002996032;0,767338967;0,661122518;5,83E-11;1989
training;Hallmann;WAH2;2014;80;95;87,5;7,318627;50,847139;140,6256714;9;9;0;;10,12091775;13,90000021;0,868750013;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-4,234774099;-34,21333384;3;0;0;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;0,923466849;4,29374344;0,705069458;5,04911279;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;96;114;105;7,318627;50,847139;140,6256714;14,4;14,4;0;;11,04131247;27,0000004;1,421052653;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,96461109;-16,62333358;1;0;1;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,416591998;3,030029175;1,219937426;4,785807245;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;115;133;124;7,318627;50,847139;140,6256714;27,7;27,7;0;;11,92341771;65,60000098;3,45263163;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-1,84220426;43,21666731;0;1;2;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;0,842728939;2,872017699;3,060607971;3,637237606;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;134;150;142;7,318627;50,847139;140,6256714;26,6;26,6;0;;14,52635883;25,10000037;1,47647061;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-1,84220426;43,21666731;1;1;0;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;0,842728939;2,872017699;3,060607971;3,637237606;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;151;161;156;7,318627;50,847139;140,6256714;24,3;24,3;0;;17,81250849;18,50000028;1,681818207;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,740422206;41,12666728;2;0;0;4;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,887560953;2,942946356;3,099681167;4,421444421;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;162;177;169,5;7,318627;50,847139;140,6256714;28,4;28,4;0;;15,45904263;3,200000048;0,200000003;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,740422206;41,12666728;0;2;0;4;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,887560953;2,942946356;3,099681167;4,421444421;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;178;191;184,5;7,318627;50,847139;140,6256714;31,4;31,4;0;;16,81627474;119,5000018;8,535714413;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;1,230516102;-8,476666793;0;1;3;1;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,72493508;0,611491107;1,805998945;5,195358916;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;192;204;198;7,318627;50,847139;140,6256714;13,2;13,2;0;;20,94341751;17,00000025;1,307692327;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;1,230516102;-8,476666793;2;0;0;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,72493508;0,611491107;1,805998945;5,195358916;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;205;219;212;7,318627;50,847139;140,6256714;15,9;15,9;0;;19,35208421;36,50000054;2,43333337;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;1,230516102;-8,476666793;0;0;0;2;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,72493508;0,611491107;1,805998945;5,195358916;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;220;231;225,5;7,318627;50,847139;140,6256714;4,7;4,7;0;;15,71258429;60,6000009;5,050000075;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,167473115;-52,91666746;0;3;1;1;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,089914616;1,497230551;0,528950232;5,247094348;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;232;246;239;7,318627;50,847139;140,6256714;6,8;6,8;0;;14,06208433;57,10000085;3,806666723;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,167473115;-52,91666746;0;3;1;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;1,089914616;1,497230551;0,528950232;5,247094348;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;247;264;255,5;7,318627;50,847139;140,6256714;11,7;11,7;0;;16,41786205;16,70000025;0,927777792;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;-0,273211105;-0,880000013;1;0;0;3;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;0,965586085;1,762211839;1,366960076;3,758794732;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH2;2014;265;296;280,5;7,318627;50,847139;140,6256714;7,7;7,7;0;;13,43466768;74,60000111;2,331250035;1,988722178;-5,82333342;-0,96461109;-16,62333358;1,588927402;-34,35866718;1,304440831;-7,703333448;3;0;1;4;2;0;1;4;1,416591998;3,030029175;1,219937426;4,785807245;4;0;1;11;2,503948649;1,094550486;1,270257795;4,251449876;41;0;6,75;3,13;0,229747909;0,702011478;1,58E-10;5,83E-11;2014
training;Hallmann;WAH3;1989;136;142;139;7,321581;50,851185;146,9389343;79,7;79,7;0;;19,12586981;0;0;-2,417611057;60,07666756;-0,767944427;-26,82333373;1,188512357;1,301333353;1,691344048;-52,48333412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1;6,8;3,5;2,51E-11;0,756041534;5,83E-11;5,83E-11;1989
